gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,returnerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,kickLength,kickReturnYardage,playResult,absoluteYardlineNumber
2018120200,769,"(3:29) M.Bosher punts 55 yards to BAL 25, Center-J.Harris. C.Jones to BAL 29 for 4 yards (R.Gage; B.Carter).",1,4,15,ATL,Return,37267.0,43349,,ATL,20,03:29:00,,,,3,7,,55.0,4.0,51,30
2018120200,1137,(13:21) (Punt formation) S.Koch pass deep middle to C.Moore to ATL 25 for 21 yards (D.Trufant).,2,4,7,BAL,Non-Special Teams Result,,,,ATL,46,13:21:00,,,,3,7,C,,,21,64
2018120200,1457,"(7:59) S.Koch punts 38 yards to ATL 10, Center-M.Cox, fair catch by J.Hardy.",2,4,6,BAL,Fair Catch,31018.0,42450,,ATL,48,07:59:00,,,,10,7,,38.0,,38,62
2018120200,1714,"(4:08) M.Bosher punts 51 yards to end zone, Center-J.Harris, Touchback.",2,4,5,ATL,Touchback,37267.0,,,ATL,49,04:08:00,,,,10,7,,51.0,,31,61
2018120200,1834,"(3:17) S.Koch punts 39 yards to ATL 33, Center-M.Cox. J.Hardy pushed ob at BAL 49 for 18 yards (C.Board).",2,4,2,BAL,Return,31018.0,42450,,BAL,28,03:17:00,,,,10,7,,39.0,18.0,21,38
2018120200,1997,"(1:55) M.Bosher punts 40 yards to BAL 18, Center-J.Harris, fair catch by C.Jones.",2,4,19,ATL,Fair Catch,37267.0,43349,,ATL,42,01:55:00,,,,10,7,,40.0,,40,68
2018120200,2771,"(8:47) M.Bosher punts 53 yards to BAL 13, Center-J.Harris, fair catch by C.Jones.",3,4,1,ATL,Fair Catch,37267.0,43349,,ATL,34,08:47:00,,,,10,13,,53.0,,53,44
2018120200,3398,"(14:13) M.Bosher punts 53 yards to BAL 16, Center-J.Harris, fair catch by C.Jones.",4,4,4,ATL,Fair Catch,37267.0,43349,,ATL,31,14:13:00,,,,10,16,,53.0,,53,79
2018120201,293,"(10:42) C.Wadman punts 38 yards to CIN 5, Center-C.Kreiter, out of bounds.",1,4,6,DEN,Out of Bounds,45986.0,,,CIN,43,10:42:00,,,,0,0,,38.0,,38,67
2018120201,618,"(4:21) K.Huber punts 32 yards to DEN 18, Center-C.Harris. R.Cracraft to DEN 19 for 1 yard (A.Erickson).",1,4,14,CIN,Return,34593.0,45900,,,50,04:21:00,,,,0,0,,32.0,1.0,31,60
2018120201,710,"(3:23) C.Wadman punts 58 yards to CIN 18, Center-C.Kreiter. A.Erickson to CIN 32 for 14 yards (A.Janovich). PENALTY on CIN-K.Russell, Illegal Block Above the Waist, 10 yards, enforced at CIN 22. {Erickson credited with 4 return yards due to the penalty}",1,4,5,DEN,Return,45986.0,43663,,DEN,24,03:23:00,IBW,CIN 20,10.0,0,0,,58.0,4.0,64,34
2018120201,873,"(:34) K.Huber punts 52 yards to DEN 20, Center-C.Harris, downed by CIN-C.Harris.",1,4,9,CIN,Downed,34593.0,,,CIN,28,00:34:00,,,,0,0,,52.0,,52,82
2018120201,999,"(13:52) C.Wadman punts 57 yards to CIN 16, Center-C.Kreiter, out of bounds.",2,4,3,DEN,Out of Bounds,45986.0,,,DEN,27,13:52:00,,,,0,0,,57.0,,57,83
2018120201,1153,"(11:10) K.Huber punts 34 yards to DEN 38, Center-C.Harris, downed by CIN-C.Harris.",2,4,13,CIN,Downed,34593.0,,,CIN,28,11:10:00,,,,0,0,,34.0,,34,38
2018120201,1535,"(5:08) K.Huber punts 38 yards to DEN 43, Center-C.Harris. R.Cracraft pushed ob at DEN 45 for 2 yards (J.Franks).",2,4,31,CIN,Return,34593.0,45900,,CIN,19,05:08:00,,,,0,0,,38.0,2.0,36,29
2018120201,2393,"(13:53) K.Huber punts 57 yards to DEN 25, Center-C.Harris. R.Cracraft to DEN 35 for 10 yards (C.Fejedelem). PENALTY on DEN-J.Jones, Illegal Block Above the Waist, 10 yards, enforced at DEN 28. {Cracraft credited with 3 yard return due to the penalty}",3,4,17,CIN,Return,34593.0,45900,,CIN,18,13:53:00,IBW,DEN 43,10.0,3,7,,57.0,3.0,64,92
2018120201,2537,"(12:18) C.Wadman punts 43 yards to CIN 37, Center-C.Kreiter. A.Erickson MUFFS catch, RECOVERED by DEN-D.Thomas at CIN 33. D.Thomas to CIN 33 for no gain (A.Erickson). Penalty on CIN-J.Franks, Offensive Holding, declined.",3,4,8,DEN,Muffed,45986.0,43663,,DEN,20,12:18:00,OH,CIN 88,0.0,3,7,,47.0,,47,30
2018120201,3516,"(12:00) K.Huber punts 21 yards to DEN 26, Center-C.Harris, out of bounds.",4,4,18,CIN,Out of Bounds,34593.0,,,DEN,47,12:00:00,,,,10,21,,21.0,,21,63
2018120201,3660,"(9:28) C.Wadman punts 37 yards to CIN 12, Center-C.Kreiter, fair catch by A.Erickson.",4,4,14,DEN,Fair Catch,45986.0,43663,,CIN,49,09:28:00,,,,10,21,,37.0,,37,59
2018120201,3803,"(6:41) K.Huber punts 69 yards to end zone, Center-C.Harris, Touchback.",4,4,7,CIN,Touchback,34593.0,,,CIN,31,06:41:00,,,,10,21,,69.0,,49,41
2018120201,4051,"(3:21) C.Wadman punts 23 yards to CIN 15, Center-C.Kreiter, fair catch by A.Erickson.",4,4,12,DEN,Fair Catch,45986.0,43663,,CIN,38,03:21:00,,,,10,21,,23.0,,23,48
2018120202,234,"(12:08) J.Hekker punts 43 yards to DET 4, Center-J.McQuaide, downed by LA-D.Hatfield. LA-S.Shields was injured during the play.",1,4,3,LA,Downed,38815.0,,,DET,47,12:08:00,,,,0,0,,43.0,,43,57
2018120202,442,"(8:08) S.Martin punts 39 yards to LA 28, Center-D.Muhlbach. J.Natson to LA 30 for 2 yards (D.Shead). PENALTY on LA-S.Shields, Illegal Block Above the Waist, 10 yards, enforced at LA 30.",1,4,2,DET,Return,40113.0,45150,,DET,33,08:08:00,IBW,LA 37,10.0,0,0,,39.0,2.0,47,43
2018120202,1224,"(8:45) S.Martin punts 44 yards to LA 29, Center-D.Muhlbach, fair catch by J.Natson.",2,4,8,DET,Fair Catch,40113.0,45150,,DET,27,08:45:00,,,,3,3,,44.0,,44,83
2018120202,1815,"(1:46) S.Martin punts 58 yards to LA 24, Center-D.Muhlbach. J.Natson to LA 32 for 8 yards (M.Killebrew).",2,4,17,DET,Return,40113.0,45150,,DET,18,01:46:00,,,,3,10,,58.0,8.0,50,92
2018120202,2205,"(:20) S.Martin punts 53 yards to LA 8, Center-D.Muhlbach, downed by DET-T.Walker.",2,4,7,DET,Downed,40113.0,,,DET,39,00:20:00,,,,3,13,,53.0,,53,71
2018120202,2355,"(14:15) S.Martin punts 54 yards to LA 18, Center-D.Muhlbach. J.Natson to LA 26 for 8 yards (T.Walker).",3,4,7,DET,Return,40113.0,45150,,DET,28,14:15:00,,,,3,13,,54.0,8.0,46,38
2018120202,3458,"(12:51) J.Hekker punts 55 yards to end zone, Center-J.McQuaide, Touchback.",4,4,25,LA,Touchback,38815.0,,,LA,45,12:51:00,,,,13,16,,55.0,,35,55
2018120202,3580,"(10:22) S.Martin punts 38 yards to LA 16, Center-D.Muhlbach, downed by DET-E.Harold.",4,4,8,DET,Downed,40113.0,,,DET,46,10:22:00,,,,13,16,,38.0,,38,64
2018120202,3676,"(9:57) J.Hekker punts 53 yards to DET 31, Center-J.McQuaide, fair catch by B.Ellington.",4,4,10,LA,Fair Catch,38815.0,41335,,LA,16,09:57:00,,,,13,16,,53.0,,53,26
2018120203,273,"(9:12) J.Scott punts 50 yards to end zone, Center-H.Bradley, Touchback.",1,4,10,GB,Touchback,46241.0,,,,50,09:12:00,,,,0,0,,50.0,,30,60
2018120203,447,"(6:03) A.Lee punts 37 yards to GB 16, Center-A.Brewer, downed by ARI-C.Edmonds. PENALTY on GB-R.Tonyan, Offensive Holding, 8 yards, enforced at GB 16.",1,4,7,ARI,Downed,29141.0,,,ARI,47,06:03:00,OH,GB 85,8.0,0,0,,37.0,,45,63
2018120203,547,"(5:13) J.Scott punts 42 yards to ARI 46, Center-H.Bradley. C.Kirk to ARI 46 for no gain (J.Jones).",1,4,6,GB,Return,46241.0,46116,,GB,12,05:13:00,,,,0,0,,42.0,0.0,42,22
2018120203,717,"(1:28) A.Lee punts 26 yards to GB 19, Center-A.Brewer, downed by ARI-A.Brewer.",1,4,13,ARI,Downed,29141.0,,,GB,45,01:28:00,,,,0,0,,26.0,,26,55
2018120203,842,"(14:55) J.Scott punts 49 yards to ARI 11, Center-H.Bradley, downed by GB-J.Moore.",2,4,2,GB,Downed,46241.0,,,GB,40,14:55:00,,,,0,0,,49.0,,49,70
2018120203,955,"(13:55) A.Lee punts 50 yards to GB 41, Center-A.Brewer. J.Alexander pushed ob at ARI 35 for 24 yards (Bra.Williams).",2,4,12,ARI,Return,29141.0,46087,,ARI,9,13:55:00,,,,0,0,,50.0,24.0,26,19
2018120203,2164,"(13:47) A.Lee punts 44 yards to GB 34, Center-A.Brewer. J.Alexander to GB 35 for 1 yard (Bra.Williams).",3,4,13,ARI,Return,29141.0,46087,,ARI,22,13:47:00,,,,10,7,,44.0,1.0,43,88
2018120203,2303,"(11:21) J.Scott punts 53 yards to end zone, Center-H.Bradley, Touchback.",3,4,8,GB,Touchback,46241.0,,,GB,47,11:21:00,,,,10,7,,53.0,,33,57
2018120203,2395,"(10:34) A.Lee punts 48 yards to GB 24, Center-A.Brewer, fair catch by J.Alexander.",3,4,2,ARI,Fair Catch,29141.0,46087,,ARI,28,10:34:00,,,,10,7,,48.0,,48,82
2018120203,2581,"(7:51) K.Fackrell and L.Kendricks reported in as eligible.  J.Scott punts 57 yards to ARI 5, Center-H.Bradley. C.Kirk to ARI 13 for 8 yards (O.Burks).",3,4,7,GB,Return,46241.0,46116,,GB,38,07:51:00,,,,10,7,,57.0,8.0,49,48
2018120203,3197,"(14:11) J.Scott punts 57 yards to ARI 23, Center-H.Bradley. C.Kirk to ARI 29 for 6 yards (T.Brown). GB-I.Campbell was injured during the play.",4,4,26,GB,Return,46241.0,46116,,GB,20,14:11:00,,,,10,17,,57.0,6.0,51,90
2018120203,3406,"(11:28) A.Lee punts 64 yards to GB 5, Center-A.Brewer, downed by ARI-Bra.Williams.",4,4,16,ARI,Downed,29141.0,,,ARI,31,11:28:00,,,,10,17,,64.0,,64,41
2018120204,503,"(6:38) B.Colquitt punts 40 yards to HOU 28, Center-C.Hughlett. D.Carter to CLE 24 for 48 yards (T.Vallejo). FUMBLES (T.Vallejo), recovered by HOU-G.Howell at CLE 11. G.Howell to CLE 4 for 7 yards (P.Gaines). PENALTY on HOU-J.Bademosi, Offensive Holding, 10 yards, enforced at HOU 28.",1,4,5,CLE,Return,34723.0,42794,,CLE,32,06:38:00,OH,HOU 23,10.0,3,0,,40.0,0.0,50,42
2018120204,966,"(13:27) B.Colquitt punts 51 yards to end zone, Center-C.Hughlett, Touchback.",2,4,8,CLE,Touchback,34723.0,,,CLE,49,13:27:00,,,,10,0,,51.0,,31,61
2018120204,1171,"(9:10) T.Daniel punts 29 yards to CLE 11, Center-J.Weeks, fair catch by J.Peppers.",2,4,3,HOU,Fair Catch,46810.0,44837,,CLE,40,09:10:00,,,,10,0,,29.0,,29,70
2018120204,3414,"(12:27) T.Daniel punts 52 yards to CLE 6, Center-J.Weeks, downed by HOU-G.Howell.",4,4,17,HOU,Downed,46810.0,,,HOU,42,12:27:00,,,,26,7,,52.0,,52,68
2018120204,4265,"(1:53) T.Daniel punts 33 yards to CLE 6, Center-J.Weeks, fair catch by J.Peppers.",4,4,11,HOU,Fair Catch,46810.0,44837,,CLE,39,01:53:00,,,,29,13,,33.0,,33,49
2018120205,298,"(10:45) L.Cooke punts 55 yards to IND 8, Center-M.Overton, fair catch by C.Rogers. PENALTY on JAX-C.Reavis, Fair Catch Interference, 15 yards, enforced at IND 8.",1,4,1,JAX,Fair Catch,46316.0,43556,,JAX,37,10:45:00,FCI,JAX 38,-15.0,0,0,,55.0,,40,47
2018120205,587,"(7:04) R.Sanchez punts 38 yards to JAX 14, Center-L.Rhodes, fair catch by D.Westbrook.",1,4,1,IND,Fair Catch,45153.0,44923,,IND,48,07:04:00,,,,0,0,,38.0,,38,62
2018120205,706,"(5:27) L.Cooke punts 29 yards to IND 37, Center-M.Overton, out of bounds.",1,4,5,JAX,Out of Bounds,46316.0,,,JAX,34,05:27:00,,,,0,0,,29.0,,29,44
2018120205,1365,"(10:32) L.Cooke punts 37 yards to JAX 40, Center-M.Overton, out of bounds.",2,4,8,JAX,Out of Bounds,46316.0,,,JAX,3,10:32:00,,,,0,0,,37.0,,37,107
2018120205,2168,"(:22) R.Sanchez punts 55 yards to end zone, Center-L.Rhodes, Touchback.",2,4,15,IND,Touchback,45153.0,,,IND,45,00:22:00,,,,3,0,,55.0,,35,55
2018120205,2427,"(13:21) R.Sanchez punts 53 yards to JAX 17, Center-L.Rhodes, fair catch by R.Greene.",3,4,5,IND,Fair Catch,45153.0,42482,,IND,30,13:21:00,,,,3,0,,53.0,,53,40
2018120205,2619,"(9:32) L.Cooke punts 56 yards to IND 17, Center-M.Overton. C.Rogers to IND 21 for 4 yards (C.Davis; M.Overton).",3,4,11,JAX,Return,46316.0,43556,,JAX,27,09:32:00,,,,3,0,,56.0,4.0,52,83
2018120205,2826,"(6:39) R.Sanchez punts 40 yards to JAX 15, Center-L.Rhodes, fair catch by D.Westbrook.",3,4,9,IND,Fair Catch,45153.0,44923,,IND,45,06:39:00,,,,3,0,,40.0,,40,55
2018120205,2932,"(5:14) L.Cooke punts 55 yards to IND 25, Center-M.Overton, fair catch by C.Rogers.",3,4,5,JAX,Fair Catch,46316.0,43556,,JAX,20,05:14:00,,,,3,0,,55.0,,55,90
2018120205,3064,"(2:41) R.Sanchez punts 55 yards to JAX 24, Center-L.Rhodes. R.Greene to JAX 32 for 8 yards (C.Milton).",3,4,14,IND,Return,45153.0,42482,,IND,21,02:41:00,,,,3,0,,55.0,8.0,47,31
2018120205,3453,"(10:01) R.Sanchez punts 57 yards to end zone, Center-L.Rhodes, Touchback.",4,4,3,IND,Touchback,45153.0,,,IND,43,10:01:00,,,,6,0,,57.0,,37,67
2018120205,3666,"(6:06) L.Cooke punts 50 yards to IND 18, Center-M.Overton. C.Rogers to IND 27 for 9 yards (C.Reavis).",4,4,11,JAX,Return,46316.0,43556,,JAX,32,06:06:00,,,,6,0,,50.0,9.0,41,42
2018120205,4068,"(2:00) L.Cooke punts 47 yards to IND 15, Center-M.Overton, fair catch by C.Rogers.",4,4,1,JAX,Fair Catch,46316.0,43556,,JAX,38,02:00:00,,,,6,0,,47.0,,47,48
2018120206,485,"(6:57) (Punt formation) M.Darr punts 53 yards to MIA 7, Center-R.Ferguson. K.Stills to MIA 13 for 6 yards (S.Neal).",1,4,6,BUF,Return,42747.0,40092,,BUF,40,06:57:00,,,,7,0,,53.0,6.0,47,70
2018120206,637,"(4:09) (Punt formation) M.Haack punts 50 yards to BUF 49, Center-J.Denney, downed by MIA-W.Aikens.",1,4,22,MIA,Downed,45296.0,,,MIA,1,04:09:00,,,,7,0,,50.0,,50,11
2018120206,749,"(2:59) (Punt formation) M.Darr punts 47 yards to MIA 10, Center-R.Ferguson. K.Stills MUFFS catch, touched at MIA 10, and recovers at MIA 13. K.Stills to MIA 13 for no gain (L.Pitts).",1,4,16,BUF,Muffed,42747.0,40092,,BUF,43,02:59:00,,,,7,0,,47.0,0.0,44,67
2018120206,853,"(1:59) (Punt formation) M.Haack punts 36 yards to BUF 45, Center-J.Denney, downed by MIA-C.Armstrong.",1,4,4,MIA,Downed,45296.0,,,MIA,19,01:59:00,,,,7,0,,36.0,,36,29
2018120206,1295,"(9:36) (Punt formation) M.Haack punts 49 yards to BUF 42, Center-J.Denney, fair catch by I.McKenzie.",2,4,15,MIA,Fair Catch,45296.0,44985,,MIA,9,09:36:00,,,,7,6,,49.0,,49,101
2018120206,1424,"(6:57) (Punt formation) M.Darr punts 33 yards to MIA 22, Center-R.Ferguson, out of bounds.",2,4,7,BUF,Out of Bounds,42747.0,,,BUF,45,06:57:00,,,,7,6,,33.0,,33,55
2018120206,1614,"(3:51) (Punt formation) M.Haack punts 38 yards to BUF 30, Center-J.Denney. I.McKenzie MUFFS catch, RECOVERED by MIA-S.Perry at BUF 36. S.Perry to BUF 36 for no gain (J.Stanford).",2,4,10,MIA,Muffed,45296.0,44985,,MIA,32,03:51:00,,,,7,6,,38.0,,32,78
2018120206,2640,"(6:24) (Punt formation) M.Haack punts 56 yards to BUF 4, Center-J.Denney, downed by MIA-W.Aikens.",3,4,6,MIA,Downed,45296.0,,,MIA,40,06:24:00,,,,14,9,,56.0,,56,50
2018120206,2836,"(3:29) (Punt formation) M.Darr punts 50 yards to MIA 23, Center-R.Ferguson, downed by BUF-L.Pitts.",3,4,7,BUF,Downed,42747.0,,,BUF,27,03:29:00,,,,14,9,,50.0,,50,83
2018120206,2922,"(1:55) (Punt formation) M.Haack punts 52 yards to BUF 23, Center-J.Denney, fair catch by I.McKenzie.",3,4,8,MIA,Fair Catch,45296.0,44985,,MIA,25,01:55:00,,,,14,9,,52.0,,52,35
2018120206,3972,"(2:33) (Punt formation) M.Haack punts 39 yards to BUF 10, Center-J.Denney, fair catch by M.Hyde.",4,4,4,MIA,Fair Catch,45296.0,40107,,BUF,49,02:33:00,,,,21,17,,39.0,,39,59
2018120207,281,"(12:37) P.O'Donnell punts 65 yards to NYG 25, Center-P.Scales, downed by CHI-J.Bellamy.",1,4,12,CHI,Downed,41420.0,,,CHI,10,12:37:00,,,,7,0,,65.0,,65,100
2018120207,367,"(11:04) R.Dixon punts 54 yards to CHI 16, Center-Z.DeOssie. T.Cohen pushed ob at CHI 31 for 15 yards (R.Dixon).",1,4,5,NYG,Return,43517.0,44932,,NYG,30,11:04:00,,,,7,0,,54.0,15.0,39,40
2018120207,465,"(9:36) P.O'Donnell punts 43 yards to NYG 18, Center-P.Scales, fair catch by J.Davis.",1,4,2,CHI,Fair Catch,41420.0,46683,,CHI,39,09:36:00,,,,7,0,,43.0,,43,71
2018120207,550,"(8:33) R.Dixon punts 53 yards to CHI 25, Center-Z.DeOssie, downed by NYG-A.Hamilton. PENALTY on NYG-A.Hamilton, Illegal Touch Kick, 5 yards, enforced at CHI 25.",1,4,6,NYG,Downed,43517.0,,,NYG,22,08:33:00,ITK,NYG 30,-5.0,7,0,,53.0,,48,32
2018120207,1279,"(12:16) R.Dixon punts 40 yards to CHI 20, Center-Z.DeOssie, out of bounds.",2,4,4,NYG,Out of Bounds,43517.0,,,NYG,40,12:16:00,,,,7,7,,40.0,,40,70
2018120207,1384,"(10:12) P.O'Donnell punts 53 yards to NYG 28, Center-P.Scales. J.Davis to NYG 38 for 10 yards (P.Scales, N.Kwiatkoski).",2,4,11,CHI,Return,41420.0,46683,,CHI,19,10:12:00,,,,7,7,,53.0,10.0,43,29
2018120207,1476,"(9:09) R.Dixon punts 33 yards to CHI 26, Center-Z.DeOssie, fair catch by T.Cohen.",2,4,7,NYG,Fair Catch,43517.0,44932,,NYG,41,09:09:00,,,,7,7,,33.0,,33,69
2018120207,2003,"(1:56) R.Dixon punts 41 yards to CHI 21, Center-Z.DeOssie, fair catch by T.Cohen.",2,4,5,NYG,Fair Catch,43517.0,44932,,NYG,38,01:56:00,,,,7,14,,41.0,,41,72
2018120207,2144,"(1:26) P.O'Donnell punts 49 yards to NYG 32, Center-P.Scales. J.Davis to NYG 43 for 11 yards (D.Houston-Carson, D.Brown).",2,4,12,CHI,Return,41420.0,46683,,CHI,19,01:26:00,,,,7,14,,49.0,11.0,38,29
2018120207,2572,"(11:21) P.O'Donnell punts 54 yards to NYG 25, Center-P.Scales. J.Davis to NYG 40 for 15 yards (N.Kwiatkoski, D.Brown).",3,4,14,CHI,Return,41420.0,46683,,CHI,21,11:21:00,,,,17,14,,54.0,15.0,39,31
2018120207,3179,"(14:42) P.O'Donnell punts 39 yards to NYG 20, Center-P.Scales, downed by CHI-N.Kwiatkoski.",4,4,19,CHI,Downed,41420.0,,,CHI,41,14:42:00,,,,24,14,,39.0,,39,69
2018120207,3314,"(12:46) R.Dixon punts 53 yards to CHI 35, Center-Z.DeOssie. T.Cohen to CHI 43 for 8 yards (R.Ellison). FUMBLES (R.Ellison), and recovers at CHI 45. T.Cohen to CHI 45 for no gain (K.Wynn). PENALTY on CHI-J.Bellamy, Illegal Block Above the Waist, 10 yards, enforced at CHI 36.",4,4,18,NYG,Return,43517.0,44932,,NYG,12,12:46:00,IBW,CHI 15,10.0,24,14,,53.0,,62,22
2018120207,3924,"(2:36) R.Dixon punts 37 yards to CHI 2, Center-Z.DeOssie, downed by NYG-Z.DeOssie. 81-R.Shepard tips the ball to A.Hamilton who then tips it to 51-Z.DeOssie to down the ball prior to the end zone.",4,4,17,NYG,Downed,43517.0,,,CHI,39,02:36:00,,,,24,17,,37.0,,37,71
2018120208,437,"(7:47) (Punt formation) D.Jones punts 36 yards to LAC 48, Center-M.Windt, fair catch by R.Switzer.",1,4,19,LAC,Fair Catch,29177.0,44946,,LAC,12,07:47:00,,,,7,0,,36.0,,36,98
2018120208,1370,"(7:30) (Punt formation) D.Jones punts 47 yards to PIT 21, Center-M.Windt, fair catch by R.Switzer. PENALTY on PIT-R.Nix, Offensive Holding, 10 yards, enforced at PIT 21.",2,4,13,LAC,Fair Catch,29177.0,44946,,LAC,32,07:30:00,OH,PIT 45,10.0,13,7,,47.0,,57,42
2018120208,1469,"(5:24) (Punt formation) J.Berry punts 63 yards to LAC 17, Center-K.Canaday, downed by PIT-B.Allen.",2,4,1,PIT,Downed,42333.0,,,PIT,20,05:24:00,,,,13,7,,63.0,,63,90
2018120208,1565,"(3:50) (Punt formation) D.Jones punts 4 yards to LAC 28, Center-M.Windt. J.Samuels MUFFS catch, recovered by PIT-J.Dangerfield at LAC 34. Punt was deflected by 54-Fort.",2,4,3,LAC,Muffed,29177.0,46234,,LAC,24,03:50:00,,,,13,7,,10.0,,10,34
2018120208,1843,"(1:47) (Punt formation) D.Jones punts 52 yards to PIT 9, Center-M.Windt. R.Switzer to PIT 18 for 9 yards (N.Dzubnar, J.Brown). PENALTY on PIT-B.Allen, Illegal Block Above the Waist, 9 yards, enforced at PIT 18.",2,4,10,LAC,Return,29177.0,44946,,LAC,39,01:47:00,IBW,PIT 29,9.0,16,7,,52.0,9.0,52,49
2018120208,2446,"(9:59) (Punt formation) J.Berry punts 35 yards to LAC 12, Center-K.Canaday, out of bounds.",3,4,3,PIT,Out of Bounds,42333.0,,,LAC,47,09:59:00,,,,23,7,,35.0,,35,57
2018120208,3040,"(13:11) (Punt formation) J.Berry punts 57 yards to LAC 27, Center-K.Canaday. D.King for 73 yards, TOUCHDOWN. PIT-K.Canaday was injured during the play.",4,4,24,PIT,Return,42333.0,44964,,PIT,16,13:11:00,,,,23,15,,57.0,73.0,-16,26
2018120208,3166,"(12:08) (Punt formation) J.Berry punts 49 yards to LAC 21, Center-K.Canaday, fair catch by D.King.",4,4,5,PIT,Fair Catch,42333.0,44964,,PIT,30,12:08:00,,,,23,23,,49.0,,49,40
2018120209,773,"(1:54) B.Anger punts 49 yards to CAR 15, Center-G.Sanborn. K.Barner MUFFS catch, ball out of bounds at CAR 20.",1,4,9,TB,Muffed,38600.0,40130,,TB,36,01:54:00,,,,10,7,,49.0,,44,74
2018120209,927,"(14:12) M.Palardy punts 54 yards to end zone, Center-J.Jansen, Touchback.",2,4,7,CAR,Touchback,42098.0,,,CAR,46,14:12:00,,,,10,7,,54.0,,34,64
2018120209,1259,"(7:06) M.Palardy punts 55 yards to TB 27, Center-J.Jansen. A.Humphries MUFFS catch, and recovers at TB 23. A.Humphries to TB 23 for no gain (K.Barner).",2,4,12,CAR,Muffed,42098.0,43010,,CAR,18,07:06:00,,,,10,7,,59.0,0.0,59,92
2018120209,1376,"(4:29) B.Anger punts 51 yards to CAR 29, Center-G.Sanborn. K.Barner to TB 42 for 29 yards (B.Anger). PENALTY on CAR-B.Jacobs, Illegal Block Above the Waist, 10 yards, enforced at CAR 35.",2,4,29,TB,Return,38600.0,40130,,TB,20,04:29:00,IBW,CAR 53,10.0,10,7,,51.0,6.0,55,30
2018120209,2975,"(12:31) B.Anger punts 31 yards to CAR 13, Center-G.Sanborn, fair catch by K.Barner.",4,4,5,TB,Fair Catch,38600.0,40130,,CAR,44,12:31:00,,,,24,17,,31.0,,31,66
2018120209,3194,"(8:54) B.Anger punts 53 yards to end zone, Center-G.Sanborn, Touchback.",4,4,3,TB,Touchback,38600.0,,,TB,47,08:54:00,,,,24,17,,53.0,,33,57
2018120209,3486,"(4:17) B.Anger punts 55 yards to CAR 21, Center-G.Sanborn. K.Barner to CAR 21 for no gain (B.Wilson).",4,4,5,TB,Return,38600.0,40130,,TB,24,04:17:00,,,,24,17,,55.0,0.0,55,34
2018120209,3863,"(1:13) B.Anger punts 28 yards to CAR 26, Center-G.Sanborn, downed by TB-J.Rodgers.",4,4,12,TB,Downed,38600.0,,,TB,46,01:13:00,,,,24,17,,28.0,,28,56
2018120210,210,"(13:09) J.Townsend punts 22 yards to KC 35, Center-T.Sieg, out of bounds.",1,4,11,OAK,Out of Bounds,46242.0,,,OAK,43,13:09:00,,,,0,0,,22.0,,22,67
2018120210,874,"(3:57) J.Townsend punts 39 yards to KC 14, Center-T.Sieg, fair catch by T.Hill.",1,4,13,OAK,Fair Catch,46242.0,43454,,OAK,47,03:57:00,,,,0,10,,39.0,,39,63
2018120210,987,"(1:37) D.Colquitt punts 35 yards to OAK 38, Center-J.Winchester, downed by KC-D.Harris.",1,4,7,KC,Downed,29926.0,,,KC,27,01:37:00,,,,0,10,,35.0,,35,37
2018120210,3191,"(2:32) D.Colquitt punts 43 yards to OAK 34, Center-J.Winchester, fair catch by J.Richard.",3,4,7,KC,Fair Catch,29926.0,44045,,KC,23,02:32:00,,,,16,26,,43.0,,43,33
2018120210,3903,"(9:25) D.Colquitt punts 45 yards to OAK 46, Center-J.Winchester, fair catch by D.Harris.",4,4,9,KC,Fair Catch,29926.0,37251,,KC,9,09:25:00,,,,23,33,,45.0,,45,101
2018120211,144,"(13:27) (Punt formation) B.Kern punts 44 yards to NYJ 35, Center-B.Brinkley. A.Roberts pushed ob at NYJ 39 for 4 yards (K.Lewis).",1,4,14,TEN,Return,33338.0,35527,,TEN,21,13:27:00,,,,0,0,,44.0,4.0,40,89
2018120211,719,"(3:38) (Punt formation) B.Kern punts 43 yards to NYJ 25, Center-B.Brinkley, out of bounds.",1,4,13,TEN,Out of Bounds,33338.0,,,TEN,32,03:38:00,,,,0,10,,43.0,,43,78
2018120211,1347,"(8:30) (Punt formation) B.Kern punts 50 yards to end zone, Center-B.Brinkley, Touchback.",2,4,7,TEN,Touchback,33338.0,,,,50,08:30:00,,,,0,13,,50.0,,30,60
2018120211,1430,"(6:26) (Punt formation) L.Edwards punts 36 yards to TEN 36, Center-T.Hennessy, downed by NYJ-T.Cannon.",2,4,2,NYJ,Downed,43524.0,,,NYJ,28,06:26:00,,,,0,13,,36.0,,36,82
2018120211,1537,"(5:11) (Punt formation) B.Kern punt is BLOCKED by K.Pierre-Louis, Center-B.Brinkley, RECOVERED by NYJ-K.Pierre-Louis at TEN 18. K.Pierre-Louis to TEN 18 for no gain (K.Byard).",2,4,20,TEN,Blocked Punt,33338.0,,41361.0,TEN,26,05:11:00,,,,0,13,,,,-8,36
2018120211,2135,"(13:57) (Punt formation) L.Edwards punts 40 yards to end zone, Center-T.Hennessy, Touchback.",3,4,8,NYJ,Touchback,43524.0,,,TEN,40,13:57:00,,,,6,16,,40.0,,20,70
