,Name,Speed (yards/s),"Acceleration (Standardised [0, 1] Metric)","Agility (Standardised [0, 1] Metric)"
392,James Bradberry IV,7.891390207528721,0.8055555555555556,0.7857142857142857
393,Ronald Darby,8.066754434362693,0.7777777777777778,0.8214285714285714
394,Jordan Howard,7.7160259806947495,0.6666666666666666,0.7321428571428571
395,Frank Gore,7.27761541360982,0.6388888888888888,0.7857142857142857
396,Dede Westbrook,8.154436547779678,0.8055555555555556,0.9285714285714286
397,Graham Gano,6.576158506273934,0.3888888888888889,0.39285714285714285
398,Maurice Hurst,6.400794279439962,0.5277777777777778,0.44642857142857145
399,Gabe Jackson,4.647152011100246,0.3055555555555556,0.3392857142857143
400,Alexander Johnson,7.102251186775849,0.6388888888888888,0.6428571428571429
401,Baker Mayfield,7.189933300192835,0.6388888888888888,0.75
402,Devin White,8.066754434362693,0.7777777777777778,0.7142857142857143
403,Christian Kirk,8.066754434362693,0.8333333333333334,0.8571428571428571
404,Da'Shawn Hand,6.839204846524892,0.5833333333333334,0.2857142857142857
405,Cory Littleton,7.27761541360982,0.6666666666666666,0.6964285714285714
406,Thomas Davis Sr,7.189933300192835,0.5555555555555556,0.7321428571428571
407,James Washington,7.979072320945707,0.7222222222222222,0.7678571428571429
408,David Njoku,7.452979640443792,0.75,0.75
409,Kenny Vaccaro,7.365297527026806,0.7222222222222222,0.8035714285714286
410,Trevor Williams,7.891390207528721,0.75,0.8214285714285714
411,Ha Ha Clinton-Dix,7.6283438672777635,0.7222222222222222,0.75
412,Derrick Nnadi,5.523973145270105,0.4166666666666667,0.32142857142857145
413,David Montgomery,7.540661753860777,0.6944444444444444,0.7857142857142857
414,Jamaal Williams,7.7160259806947495,0.6944444444444444,0.8035714285714286
415,Corey Linsley,6.05006582577202,0.4166666666666667,0.42857142857142855
416,David Onyemata,6.05006582577202,0.5833333333333334,0.5357142857142857
417,Randall Cobb,7.891390207528721,0.7777777777777778,0.8571428571428571
418,Cam Newton,7.365297527026806,0.6666666666666666,0.7678571428571429
419,Prince Amukamara,7.803708094111736,0.75,0.8392857142857143
420,Janoris Jenkins,7.803708094111736,0.7777777777777778,0.8928571428571429
421,Trae Waynes,8.154436547779678,0.7777777777777778,0.7857142857142857
422,Juan Thornhill,7.891390207528721,0.7222222222222222,0.7678571428571429
423,Adrian Phillips,7.540661753860777,0.7222222222222222,0.75
424,Jerick McKinnon,7.979072320945707,0.8055555555555556,0.9464285714285714
425,Derrick Brown,6.137747939189005,0.5277777777777778,0.5
426,Nick Boyle,6.576158506273934,0.6111111111111112,0.6428571428571429
427,Pernell McPhee,6.6638406196909195,0.5,0.5892857142857143
428,Erik McCoy,6.400794279439962,0.4722222222222222,0.35714285714285715
429,Will Dissly,6.7515227331079055,0.5833333333333334,0.6607142857142857
430,Britton Colquitt,5.699337372104076,0.2222222222222222,0.32142857142857145
431,James Daniels,5.523973145270105,0.4166666666666667,0.6071428571428571
432,Trent Murphy,6.6638406196909195,0.6666666666666666,0.6607142857142857
433,Jack Conklin,6.313112166022977,0.4722222222222222,0.375
434,Isaiah Simmons,8.154436547779678,0.8333333333333334,0.875
435,Avonte Maddox,8.154436547779678,0.8611111111111112,0.9642857142857143
436,Tashaun Gipson Sr,7.365297527026806,0.6666666666666666,0.7857142857142857
437,Dontari Poe,6.400794279439962,0.5555555555555556,0.39285714285714285
438,Will Hernandez,5.699337372104076,0.4444444444444444,0.375
439,Wil Lutz,6.225430052605991,0.4722222222222222,0.35714285714285715
440,Andrus Peat,5.787019485521062,0.4166666666666667,0.375
441,Jimmy Graham,7.102251186775849,0.6666666666666666,0.6785714285714286
442,Levi Wallace,7.891390207528721,0.8333333333333334,0.7857142857142857
443,Damontae Kazee,7.7160259806947495,0.7222222222222222,0.8571428571428571
444,Laurent Duvernay-Tardif,6.225430052605991,0.3333333333333333,0.48214285714285715
445,Adrian Peterson,7.803708094111736,0.7222222222222222,0.8214285714285714
446,Rashaad Penny,7.891390207528721,0.75,0.8035714285714286
447,Tyrone Crawford,6.6638406196909195,0.5555555555555556,0.6071428571428571
448,Marquise Goodwin,8.505165001447622,0.9166666666666666,0.875
449,Jake Matthews,6.05006582577202,0.5555555555555556,0.5178571428571429
450,Darius Slayton,8.154436547779678,0.8055555555555556,0.7678571428571429
451,Quinnen Williams,6.839204846524892,0.6388888888888888,0.6607142857142857
452,Austin Blythe,5.260926805019147,0.4444444444444444,0.48214285714285715
453,Willie Snead IV,7.803708094111736,0.8333333333333334,0.7857142857142857
454,Dante Pettis,7.979072320945707,0.8055555555555556,0.9464285714285714
455,Quinton Spain,5.962383712355034,0.4444444444444444,0.21428571428571427
456,Jourdan Lewis,7.803708094111736,0.75,0.8392857142857143
457,Carlton Davis III,7.7160259806947495,0.7222222222222222,0.75
458,Taron Johnson,7.803708094111736,0.8055555555555556,0.7678571428571429
459,Tarik Cohen,8.066754434362693,0.8333333333333334,0.9285714285714286
460,Gus Edwards,7.7160259806947495,0.6666666666666666,0.7142857142857143
461,David Johnson,7.7160259806947495,0.6944444444444444,0.7857142857142857
462,Tyler Eifert,7.102251186775849,0.6388888888888888,0.7142857142857143
463,Ja'Whaun Bentley,7.102251186775849,0.6388888888888888,0.6785714285714286
464,Marqise Lee,7.7160259806947495,0.75,0.8928571428571429
465,Nelson Agholor,7.891390207528721,0.75,0.9107142857142857
466,Adam Humphries,7.6283438672777635,0.6944444444444444,0.7857142857142857
467,Dalton Risner,5.436291031853119,0.3611111111111111,0.3392857142857143
468,Karl Joseph,7.6283438672777635,0.75,0.8035714285714286
469,Tre Flowers,7.979072320945707,0.8055555555555556,0.7321428571428571
470,Sean Murphy-Bunting,8.066754434362693,0.7777777777777778,0.8571428571428571
471,Chuck Clark,7.7160259806947495,0.7777777777777778,0.8035714285714286
472,Rodney McLeod Jr,7.452979640443792,0.75,0.8928571428571429
473,Tracy Walker,7.803708094111736,0.7777777777777778,0.7321428571428571
474,Dion Lewis,7.803708094111736,0.7777777777777778,0.9285714285714286
475,Al Woods,5.962383712355034,0.4722222222222222,0.44642857142857145
476,Quincy Enunwa,7.803708094111736,0.7777777777777778,0.8392857142857143
477,Jason Witten,6.488476392856948,0.4722222222222222,0.5892857142857143
478,Leonard Floyd,7.452979640443792,0.6944444444444444,0.75
479,Vince Williams,7.189933300192835,0.5833333333333334,0.5714285714285714
480,Malcolm Butler,7.803708094111736,0.6944444444444444,0.875
481,Mackensie Alexander,7.803708094111736,0.75,0.8035714285714286
482,Demarcus Robinson,7.803708094111736,0.8055555555555556,0.8928571428571429
483,Anthony Sherman,6.7515227331079055,0.6111111111111112,0.5357142857142857
484,Tyeler Davison,5.787019485521062,0.4722222222222222,0.4107142857142857
485,T.J. Hockenson,7.189933300192835,0.6666666666666666,0.75
486,Michael Palardy,7.014569073358863,0.6111111111111112,0.2857142857142857
487,Maxx Crosby,7.27761541360982,0.6666666666666666,0.7142857142857143
488,Josh Allen,7.452979640443792,0.6666666666666666,0.7678571428571429
489,Kyler Murray,7.979072320945707,0.8055555555555556,0.8571428571428571
490,Xavier Woods,7.803708094111736,0.75,0.8571428571428571
491,Mason Crosby,5.260926805019147,0.027777777777777776,0.3392857142857143
492,Marcus Davenport,7.452979640443792,0.6944444444444444,0.6071428571428571
493,Phillip Dorsett II,8.242118661196663,0.75,0.875
494,Garrett Bradbury,6.576158506273934,0.5833333333333334,0.5535714285714286
495,Dion Dawkins,6.05006582577202,0.4444444444444444,0.5178571428571429
496,Ja'Wuan James,5.173244691602162,0.3888888888888889,0.4642857142857143
497,Larry Ogunjobi,6.576158506273934,0.5555555555555556,0.625
498,Cameron Brate,6.926886959941878,0.6388888888888888,0.6071428571428571
499,Buster Skrine,7.803708094111736,0.6944444444444444,0.9285714285714286
500,Uchenna Nwosu,7.365297527026806,0.6944444444444444,0.7321428571428571
501,Giovani Bernard,7.803708094111736,0.8055555555555556,0.8392857142857143
502,Derek Barnett,6.6638406196909195,0.5555555555555556,0.6428571428571429
503,Markus Golden,7.014569073358863,0.6111111111111112,0.5535714285714286
504,Dexter Lawrence II,6.400794279439962,0.5,0.48214285714285715
505,Kendrick Bourne,7.7160259806947495,0.7777777777777778,0.9107142857142857
506,Bobby Massie,5.523973145270105,0.3611111111111111,0.32142857142857145
507,John Ross III,8.417482888030635,0.8888888888888888,0.9107142857142857
508,Mario Addison,6.926886959941878,0.5833333333333334,0.6964285714285714
509,C.J. Henderson,8.154436547779678,0.8055555555555556,0.8928571428571429
510,Charvarius Ward,7.979072320945707,0.6388888888888888,0.6785714285714286
511,Chase Edmonds,7.803708094111736,0.8055555555555556,0.8571428571428571
512,Chris Thompson,7.891390207528721,0.75,0.8571428571428571
513,Sean Lee,7.014569073358863,0.6111111111111112,0.6785714285714286
514,Rick Wagner,5.61165525868709,0.3611111111111111,0.2857142857142857
515,Johnathan Hankins,5.173244691602162,0.3888888888888889,0.375
516,Carl Nassib,6.7515227331079055,0.6388888888888888,0.6071428571428571
517,Diontae Johnson,7.979072320945707,0.8055555555555556,0.8928571428571429
518,Joe Burrow,7.27761541360982,0.6388888888888888,0.7142857142857143
519,Jamel Dean,8.154436547779678,0.7222222222222222,0.7678571428571429
520,Anthony Brown,8.242118661196663,0.7777777777777778,0.7678571428571429
521,Ito Smith,7.979072320945707,0.7777777777777778,0.7321428571428571
522,Raekwon McMillan,7.540661753860777,0.7222222222222222,0.6964285714285714
523,Hayden Hurst,7.452979640443792,0.6944444444444444,0.7321428571428571
524,Marcedes Lewis,6.400794279439962,0.4722222222222222,0.5535714285714286
525,Russell Okung,5.436291031853119,0.3611111111111111,0.32142857142857145
526,Adam Butler,5.699337372104076,0.4166666666666667,0.44642857142857145
527,Josh Hill,7.189933300192835,0.6111111111111112,0.7142857142857143
528,Devin Bush,7.891390207528721,0.8055555555555556,0.7857142857142857
529,Vance McDonald,7.102251186775849,0.6388888888888888,0.625
530,Auden Tate,7.452979640443792,0.6666666666666666,0.6428571428571429
531,Jameis Winston,6.926886959941878,0.5,0.6785714285714286
532,Nick Kwiatkoski,7.102251186775849,0.6388888888888888,0.7321428571428571
533,Dre Greenlaw,7.365297527026806,0.6666666666666666,0.6785714285714286
534,Javon Kinlaw,6.313112166022977,0.5833333333333334,0.6071428571428571
535,Mitch Wishnowsky,7.365297527026806,0.6666666666666666,0.5178571428571429
536,Josh Bynes,6.926886959941878,0.5555555555555556,0.6071428571428571
537,Graham Glasgow,5.8747015989380476,0.5,0.44642857142857145
538,Brandon McManus,6.6638406196909195,0.5833333333333334,0.5892857142857143
539,Andrew Billings,6.400794279439962,0.4722222222222222,0.44642857142857145
540,Devon Kennard,7.189933300192835,0.6944444444444444,0.6071428571428571
541,Shawn Williams,7.7160259806947495,0.7777777777777778,0.7142857142857143
542,Andrew Sendejo,7.102251186775849,0.6666666666666666,0.7321428571428571
543,Darnell Savage,8.154436547779678,0.7777777777777778,0.8214285714285714
544,D.J. Hayden,7.891390207528721,0.7222222222222222,0.875
545,Tavon Young,7.891390207528721,0.7777777777777778,0.8392857142857143
546,Gareon Conley,7.979072320945707,0.7777777777777778,0.8571428571428571
547,Bradley McDougald,7.540661753860777,0.6111111111111112,0.75
548,Alex Okafor,6.400794279439962,0.5277777777777778,0.5357142857142857
549,Denico Autry,6.137747939189005,0.5277777777777778,0.5
550,Davon Godchaux,5.699337372104076,0.4722222222222222,0.32142857142857145
551,Tahir Whitehead,7.189933300192835,0.6388888888888888,0.6785714285714286
552,Marcus Cannon,5.260926805019147,0.3333333333333333,0.23214285714285715
553,Anthony Miller,7.803708094111736,0.75,0.9107142857142857
554,Jordan Hicks,7.27761541360982,0.7222222222222222,0.7678571428571429
555,Jared Goff,6.839204846524892,0.6388888888888888,0.5714285714285714
556,Andy Lee,5.61165525868709,0.0,0.14285714285714285
557,Justin Pugh,5.787019485521062,0.4444444444444444,0.48214285714285715
558,Josh Norman,7.7160259806947495,0.7222222222222222,0.8571428571428571
559,K'Waun Williams,7.6283438672777635,0.7777777777777778,0.8571428571428571
560,Jeff Okudah,7.891390207528721,0.7222222222222222,0.8214285714285714
561,Will Parks,7.6283438672777635,0.75,0.7142857142857143
562,Mecole Hardman,8.505165001447622,0.8888888888888888,0.875
563,J.D. McKissic,7.7160259806947495,0.75,0.875
564,Albert Wilson,7.891390207528721,0.75,0.8392857142857143
565,Chris Conley,8.066754434362693,0.7777777777777778,0.7321428571428571
566,Henry Anderson,6.313112166022977,0.5277777777777778,0.5357142857142857
567,Shaq Thompson,7.452979640443792,0.6388888888888888,0.7857142857142857
568,Henry Ruggs III,8.592847114864608,0.9444444444444444,0.8035714285714286
569,Montez Sweat,7.979072320945707,0.8333333333333334,0.7142857142857143
570,Dan Bailey,5.699337372104076,0.2222222222222222,0.39285714285714285
571,Marcus Gilbert,4.822516237934218,0.3055555555555556,0.39285714285714285
572,Bashaud Breeland,7.7160259806947495,0.7777777777777778,0.7678571428571429
573,Emmanuel Moseley,8.066754434362693,0.8611111111111112,0.8214285714285714
574,Taylor Rapp,7.365297527026806,0.6944444444444444,0.8214285714285714
575,Antwaun Woods,6.488476392856948,0.5277777777777778,0.42857142857142855
576,David Moore,7.979072320945707,0.7222222222222222,0.7321428571428571
577,Jordan Berry,6.400794279439962,0.4722222222222222,0.30357142857142855
578,Laken Tomlinson,5.699337372104076,0.4722222222222222,0.3392857142857143
579,Stephen Hauschka,5.699337372104076,0.05555555555555555,0.39285714285714285
580,Antoine Winfield Jr,7.803708094111736,0.75,0.8214285714285714
581,Daryl Worley,7.7160259806947495,0.75,0.7678571428571429
582,Rock Ya-Sin,7.891390207528721,0.7222222222222222,0.7857142857142857
583,Eli Apple,8.066754434362693,0.8055555555555556,0.8214285714285714
584,Bobby McCain,7.7160259806947495,0.6944444444444444,0.875
585,Kemoko Turay,7.365297527026806,0.6944444444444444,0.7321428571428571
586,Tony Pollard,8.154436547779678,0.8611111111111112,0.75
587,Mike Davis,7.7160259806947495,0.7777777777777778,0.7678571428571429
588,Rex Burkhead,7.27761541360982,0.6666666666666666,0.8214285714285714
589,Malcolm Brown,7.7160259806947495,0.7777777777777778,0.7678571428571429
590,J.K. Dobbins,7.979072320945707,0.75,0.8035714285714286
591,Keelan Cole,7.891390207528721,0.7777777777777778,0.8571428571428571
592,Tyus Bowser,7.365297527026806,0.7222222222222222,0.7142857142857143
593,Morgan Moses,5.173244691602162,0.19444444444444445,0.26785714285714285
594,Poona Ford,5.962383712355034,0.5,0.39285714285714285
595,Solomon Thomas,7.27761541360982,0.6666666666666666,0.6785714285714286
596,Jerry Jeudy,7.979072320945707,0.8333333333333334,0.9107142857142857
597,Sam Martin,6.400794279439962,0.4722222222222222,0.2857142857142857
598,Corey Peters,5.962383712355034,0.5,0.48214285714285715
599,Maxx Williams,6.839204846524892,0.6388888888888888,0.6607142857142857
600,Teddy Bridgewater,7.189933300192835,0.6388888888888888,0.7857142857142857
601,Greedy Williams,8.154436547779678,0.8055555555555556,0.8035714285714286
602,Randy Gregory,7.27761541360982,0.6666666666666666,0.8035714285714286
603,Royce Freeman,7.7160259806947495,0.7222222222222222,0.7321428571428571
604,Breshad Perriman,8.242118661196663,0.8055555555555556,0.7142857142857143
605,Chase Winovich,7.452979640443792,0.7222222222222222,0.7321428571428571
606,Josh Reynolds,7.7160259806947495,0.6944444444444444,0.7857142857142857
607,Chase Roullier,5.173244691602162,0.2777777777777778,0.44642857142857145
608,Sam Hubbard,6.839204846524892,0.5555555555555556,0.75
609,Mack Wilson,7.365297527026806,0.6666666666666666,0.6964285714285714
610,Haason Reddick,7.7160259806947495,0.7222222222222222,0.7678571428571429
611,Darryl Roberts,8.066754434362693,0.8611111111111112,0.9107142857142857
612,Nyheim Hines,8.154436547779678,0.8333333333333334,0.8571428571428571
613,B.J. Hill,6.400794279439962,0.5277777777777778,0.5
614,Seth Roberts,7.803708094111736,0.7777777777777778,0.8571428571428571
615,Maliek Collins,6.225430052605991,0.4722222222222222,0.5
616,Zay Jones,7.891390207528721,0.7777777777777778,0.8214285714285714
617,Reuben Foster,7.540661753860777,0.7222222222222222,0.75
618,Jason Myers,6.05006582577202,0.2222222222222222,0.08928571428571429
619,Zach Cunningham,7.27761541360982,0.7222222222222222,0.7142857142857143
620,Brian O'Neill,6.926886959941878,0.5833333333333334,0.6428571428571429
621,Tajae Sharpe,7.7160259806947495,0.7777777777777778,0.8928571428571429
622,Ted Ginn Jr,7.979072320945707,0.7777777777777778,0.8392857142857143
623,Cordarrelle Patterson,7.979072320945707,0.8055555555555556,0.9464285714285714
624,Shelby Harris,6.488476392856948,0.5833333333333334,0.4642857142857143
625,Cre'Von LeBlanc,7.6283438672777635,0.7222222222222222,0.7857142857142857
626,Sidney Jones IV,7.891390207528721,0.8055555555555556,0.8214285714285714
627,Trayvon Mullen,7.891390207528721,0.75,0.7678571428571429
628,CeeDee Lamb,7.891390207528721,0.75,0.8571428571428571
629,Shaq Lawson,7.189933300192835,0.6666666666666666,0.6428571428571429
630,Emmanuel Ogbah,7.27761541360982,0.6666666666666666,0.6428571428571429
631,Dean Lowry,6.6638406196909195,0.5833333333333334,0.5357142857142857
632,Jonnu Smith,7.7160259806947495,0.7222222222222222,0.6785714285714286
633,Irv Smith Jr,7.452979640443792,0.6111111111111112,0.5892857142857143
634,Bilal Nichols,6.488476392856948,0.5555555555555556,0.44642857142857145
635,Todd Davis,6.7515227331079055,0.5833333333333334,0.75
636,Noah Fant,7.803708094111736,0.7777777777777778,0.8392857142857143
637,Eric Fisher,5.962383712355034,0.5277777777777778,0.5535714285714286
638,Xavier Rhodes,7.891390207528721,0.7222222222222222,0.8035714285714286
639,Fabian Moreau,8.242118661196663,0.8333333333333334,0.8214285714285714
640,Patrick Robinson,7.6283438672777635,0.7777777777777778,0.8035714285714286
641,Erik Harris,7.891390207528721,0.75,0.7142857142857143
642,Anthony Levine Sr,7.365297527026806,0.6944444444444444,0.8035714285714286
643,Jakeem Grant,8.32980077461365,0.8055555555555556,0.8571428571428571
644,Clyde Edwards-Helaire,7.540661753860777,0.75,0.8392857142857143
645,D'Andre Swift,7.803708094111736,0.75,0.8571428571428571
646,Peyton Barber,7.6283438672777635,0.7777777777777778,0.7678571428571429
647,Ty Montgomery II,7.7160259806947495,0.8055555555555556,0.7857142857142857
648,Aaron Lynch,7.102251186775849,0.6666666666666666,0.5714285714285714
649,Connor McGovern,5.962383712355034,0.5555555555555556,0.5
650,Yetur Gross-Matos,7.365297527026806,0.6666666666666666,0.6785714285714286
651,Cody Latimer,7.803708094111736,0.75,0.8035714285714286
652,Jacob Hollister,7.365297527026806,0.6944444444444444,0.6785714285714286
653,Mike Iupati,5.260926805019147,0.2777777777777778,0.4107142857142857
654,Kamalei Correa,7.189933300192835,0.6388888888888888,0.75
655,Harrison Phillips,5.699337372104076,0.4722222222222222,0.5892857142857143
656,Terrell Edmunds,7.891390207528721,0.75,0.75
657,P.J. Williams,7.803708094111736,0.8611111111111112,0.7321428571428571
658,Zach Pascal,7.6283438672777635,0.8055555555555556,0.7857142857142857
659,Rashaan Melvin,7.803708094111736,0.7222222222222222,0.8214285714285714
660,Jake Elliott,6.926886959941878,0.5833333333333334,0.44642857142857145
661,Jalen Richard,7.891390207528721,0.75,0.7857142857142857
662,Kyler Fackrell,7.102251186775849,0.6666666666666666,0.6964285714285714
663,Patrick Onwuasor,7.365297527026806,0.6111111111111112,0.7142857142857143
664,Taylor Decker,5.61165525868709,0.4166666666666667,0.32142857142857145
665,Alec Ingold,6.6638406196909195,0.5833333333333334,0.5357142857142857
666,A'Shawn Robinson,5.699337372104076,0.4444444444444444,0.35714285714285715
667,Darren Fells,6.6638406196909195,0.4722222222222222,0.6785714285714286
668,Vic Beasley Jr,7.6283438672777635,0.7222222222222222,0.75
669,Trent Taylor,7.7160259806947495,0.75,0.8928571428571429
670,Jon Feliciano,5.348608918436133,0.2777777777777778,0.42857142857142855
671,Rashard Higgins,7.540661753860777,0.7222222222222222,0.75
672,Bradley Pinion,5.699337372104076,0.3888888888888889,0.35714285714285715
673,Ryan Fitzpatrick,6.137747939189005,0.4444444444444444,0.5357142857142857
674,Ronnie Harrison,7.540661753860777,0.75,0.75
675,Jason Verrett,7.891390207528721,0.75,0.8392857142857143
676,Troy Hill,7.7160259806947495,0.8055555555555556,0.8928571428571429
677,Jerome Baker,7.803708094111736,0.7222222222222222,0.7678571428571429
678,Matt Haack,7.452979640443792,0.6388888888888888,0.3392857142857143
679,Corey Clement,7.6283438672777635,0.7222222222222222,0.8392857142857143
680,Alexander Mattison,7.540661753860777,0.75,0.6785714285714286
681,K'Lavon Chaisson,7.452979640443792,0.75,0.7857142857142857
682,Jordan Jenkins,6.576158506273934,0.5833333333333334,0.6785714285714286
683,Marquez Valdes-Scantling,8.154436547779678,0.7777777777777778,0.8214285714285714
684,Hunter Renfrow,7.540661753860777,0.6944444444444444,0.8035714285714286
685,Trey Hendrickson,7.365297527026806,0.7222222222222222,0.6964285714285714
686,Margus Hunt,7.27761541360982,0.6666666666666666,0.6071428571428571
687,Tre'Quan Smith,7.803708094111736,0.75,0.7678571428571429
688,Bruce Irvin,7.540661753860777,0.6944444444444444,0.7321428571428571
689,Benson Mayowa,6.926886959941878,0.6111111111111112,0.6607142857142857
690,Zach Fulton,5.787019485521062,0.4722222222222222,0.21428571428571427
691,Andy Janovich,6.839204846524892,0.6388888888888888,0.5714285714285714
692,William Gholston,6.313112166022977,0.4722222222222222,0.5714285714285714
693,Jeff Heath,7.7160259806947495,0.7222222222222222,0.75
694,Rigoberto Sanchez,6.400794279439962,0.4166666666666667,0.44642857142857145
695,Tre Herndon,7.803708094111736,0.7222222222222222,0.875
696,Xavier McKinney,7.540661753860777,0.7222222222222222,0.8214285714285714
697,Khari Willis,7.540661753860777,0.6388888888888888,0.7321428571428571
698,Christian Wilkins,6.313112166022977,0.5277777777777778,0.6071428571428571
699,Justin Jackson,7.803708094111736,0.75,0.8571428571428571
700,Taven Bryan,6.6638406196909195,0.6111111111111112,0.6428571428571429
701,Damiere Byrd,8.242118661196663,0.8333333333333334,0.9107142857142857
702,N'Keal Harry,7.7160259806947495,0.6944444444444444,0.7321428571428571
703,Travis Benjamin,7.979072320945707,0.75,0.8928571428571429
704,De'Vondre Campbell,7.452979640443792,0.6666666666666666,0.7857142857142857
705,Zane Gonzalez,6.576158506273934,0.5555555555555556,0.2857142857142857
706,Mike Hughes,7.803708094111736,0.7777777777777778,0.9285714285714286
707,Ahkello Witherspoon,7.979072320945707,0.8055555555555556,0.8214285714285714
708,Eric Rowe,7.803708094111736,0.75,0.8392857142857143
709,Allen Bailey,6.839204846524892,0.5555555555555556,0.5714285714285714
710,Deatrich Wise Jr,6.576158506273934,0.5833333333333334,0.5178571428571429
711,Justin Jefferson,7.979072320945707,0.75,0.8392857142857143
712,Nick Vigil,7.189933300192835,0.6388888888888888,0.7321428571428571
713,Mark Glowinski,5.8747015989380476,0.5277777777777778,0.4107142857142857
714,Anthony Walker Jr,7.365297527026806,0.7222222222222222,0.6607142857142857
715,Kendall Sheffield,8.154436547779678,0.8333333333333334,0.8928571428571429
716,J.J. Arcega-Whiteside,7.803708094111736,0.75,0.6428571428571429
717,Jalen Reagor,8.154436547779678,0.8055555555555556,0.9285714285714286
718,Lorenzo Carter,7.7160259806947495,0.75,0.75
719,Tim Williams,7.27761541360982,0.6666666666666666,0.7678571428571429
720,Noah Spence,6.926886959941878,0.6666666666666666,0.6607142857142857
721,Brennan Scarlett,7.014569073358863,0.6944444444444444,0.5714285714285714
722,Lee Smith,6.137747939189005,0.5277777777777778,0.5178571428571429
723,Sam Darnold,6.839204846524892,0.5555555555555556,0.6964285714285714
724,Mike Pennel Jr,5.523973145270105,0.4722222222222222,0.26785714285714285
725,Ricky Seals-Jones,7.365297527026806,0.6944444444444444,0.6607142857142857
726,D.J. Swearinger Sr,7.452979640443792,0.75,0.8392857142857143
727,Kyle Dugger,7.803708094111736,0.6944444444444444,0.8035714285714286
728,Rasul Douglas,7.6283438672777635,0.75,0.75
729,Vernon Hargreaves III,7.803708094111736,0.75,0.8928571428571429
730,Allen Hurns,7.6283438672777635,0.75,0.6785714285714286
731,Jordan Whitehead,7.540661753860777,0.6944444444444444,0.6964285714285714
732,Jarrod Wilson,7.891390207528721,0.75,0.7321428571428571
733,Josh Sweat,7.452979640443792,0.6944444444444444,0.7321428571428571
734,Jonathan Taylor,8.154436547779678,0.8055555555555556,0.75
735,Joey Slye,5.962383712355034,0.5277777777777778,0.44642857142857145
736,Kolton Miller,6.576158506273934,0.5833333333333334,0.5357142857142857
737,Bryan Anger,6.137747939189005,0.5,0.5
738,Robert Foster,8.242118661196663,0.8055555555555556,0.8035714285714286
739,Jordan Phillips,5.8747015989380476,0.4166666666666667,0.39285714285714285
740,Tua Tagovailoa,7.102251186775849,0.6111111111111112,0.6607142857142857
741,Anthony Hitchens,7.102251186775849,0.6666666666666666,0.6785714285714286
742,Maurice Canady,7.7160259806947495,0.7222222222222222,0.8214285714285714
743,Julian Love,7.803708094111736,0.6944444444444444,0.8571428571428571
744,Terrance Mitchell,7.7160259806947495,0.75,0.9285714285714286
745,DeAndre Washington,7.891390207528721,0.8055555555555556,0.8392857142857143
746,P.J. Hall,6.926886959941878,0.5833333333333334,0.21428571428571427
747,Matt Skura,5.436291031853119,0.4166666666666667,0.39285714285714285
748,Ross Blacklock,6.6638406196909195,0.5833333333333334,0.5357142857142857
749,Keke Coutee,7.979072320945707,0.75,0.8214285714285714
750,Pat O'Donnell,7.014569073358863,0.5833333333333334,0.5714285714285714
751,Star Lotulelei,4.9978804647681905,0.25,0.44642857142857145
752,J.R. Sweezy,6.488476392856948,0.5,0.44642857142857145
753,Michael Davis,8.066754434362693,0.7222222222222222,0.7678571428571429
754,Nevin Lawson,7.803708094111736,0.75,0.8214285714285714
755,Ereck Flowers,5.348608918436133,0.2777777777777778,0.4107142857142857
756,Kevin King,7.891390207528721,0.8333333333333334,0.9107142857142857
757,Genard Avery,7.540661753860777,0.7222222222222222,0.7678571428571429
758,T.J. Yeldon,7.6283438672777635,0.7222222222222222,0.7678571428571429
759,Wayne Gallman Jr,7.803708094111736,0.6666666666666666,0.7321428571428571
760,Nathan Shepherd,6.137747939189005,0.4722222222222222,0.6071428571428571
761,Geronimo Allison,7.6283438672777635,0.6944444444444444,0.7321428571428571
762,Christian Jones,7.014569073358863,0.6388888888888888,0.75
763,Dustin Hopkins,6.6638406196909195,0.5,0.4107142857142857
764,Alex Anzalone,7.452979640443792,0.6944444444444444,0.75
765,Shaquem Griffin,7.979072320945707,0.7777777777777778,0.75
766,C.J. Ham,7.189933300192835,0.6666666666666666,0.7142857142857143
767,Ronald Blair III,6.7515227331079055,0.6388888888888888,0.5178571428571429
768,Willie Henry,6.313112166022977,0.5,0.5
769,Randy Bullock,5.962383712355034,0.3055555555555556,0.375
770,Logan Wilson,7.452979640443792,0.7222222222222222,0.7321428571428571
771,Jedrick Wills Jr,6.225430052605991,0.4166666666666667,0.5357142857142857
772,D.J. Humphries,5.8747015989380476,0.3611111111111111,0.35714285714285715
773,Kenneth Murray Jr,7.7160259806947495,0.7222222222222222,0.7678571428571429
774,Johnathan Abram,7.979072320945707,0.7222222222222222,0.75
775,Jaylon Johnson,7.803708094111736,0.7222222222222222,0.7857142857142857
776,Blessuan Austin,7.891390207528721,0.7222222222222222,0.7678571428571429
777,Robert Alford,7.979072320945707,0.8055555555555556,0.8392857142857143
778,Mike Edwards,7.7160259806947495,0.75,0.7857142857142857
779,Jalen Thompson,7.891390207528721,0.7777777777777778,0.7678571428571429
780,Preston Williams,7.979072320945707,0.7222222222222222,0.7321428571428571
781,Foyesade Oluokun,7.891390207528721,0.7222222222222222,0.7857142857142857
782,Cam Akers,7.891390207528721,0.8611111111111112,0.9107142857142857
