gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,specialTeamsResult,kickerId,kickBlockerId,yardlineSide,yardlineNumber,gameClock,penaltyCodes,penaltyJerseyNumbers,penaltyYards,preSnapHomeScore,preSnapVisitorScore,passResult,playResult,absoluteYardlineNumber
2018120908,1517,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,0,0,NYG,Kick Attempt Good,43937.0,,WAS,15,08:42:00,,,,0,16,,0,25
2018120908,1709,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon. PENALTY on WAS-M.Ioannidis, Unnecessary Roughness, 15 yards, enforced between downs.",2,0,0,NYG,Kick Attempt Good,43937.0,,WAS,15,06:21:00,UNRd,WAS 98,15.0,0,23,,0,25
2018120908,2019,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",2,0,0,NYG,Kick Attempt Good,43937.0,,WAS,15,01:48:00,,,,0,30,,0,25
2018120908,2765,"A.Rosas extra point is No Good, Wide Right, Center-Z.DeOssie, Holder-R.Dixon.",3,0,0,NYG,Kick Attempt No Good,43937.0,,WAS,15,05:38:00,,,,0,40,,0,25
2018120909,208,"(Kick formation) M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",1,0,0,LAC,Kick Attempt Good,46342.0,,CIN,15,11:39:00,,,,6,0,,0,25
2018120909,826,"(Kick formation) M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",2,0,0,LAC,Kick Attempt Good,46342.0,,CIN,15,14:51:00,,,,13,3,,0,95
2018120910,1414,"R.Gould extra point is GOOD, Center-C.Holba, Holder-B.Pinion.",2,0,0,SF,Kick Attempt Good,30403.0,,DEN,15,09:47:00,,,,12,0,,0,95
2018120910,2587,"R.Gould extra point is GOOD, Center-C.Holba, Holder-B.Pinion.",2,0,0,SF,Kick Attempt Good,30403.0,,DEN,15,00:08:00,,,,19,0,,0,95
2018120910,3229,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-C.Wadman.",3,0,0,DEN,Kick Attempt Good,40276.0,,SF,15,06:05:00,,,,20,6,,0,95
2018120910,4497,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-C.Wadman.",4,0,0,DEN,Kick Attempt Good,40276.0,,SF,15,03:53:00,,,,20,13,,0,25
2018120911,2820,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",3,0,0,DET,Kick Attempt Good,31446.0,,ARI,15,03:03:00,,,,0,9,,0,95
2018120911,3745,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",4,0,0,DET,Kick Attempt Good,31446.0,,ARI,15,04:05:00,,,,3,16,,0,25
2018120912,2584,"J.Elliott extra point is No Good, Wide Right, Center-R.Lovato, Holder-C.Johnston.",3,0,0,PHI,Kick Attempt No Good,44966.0,,DAL,15,06:04:00,,,,9,6,,0,95
2018120912,3372,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,0,0,DAL,Kick Attempt Good,40775.0,,PHI,15,07:46:00,,,,15,9,,0,95
2018120912,3692,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",4,0,0,PHI,Kick Attempt Good,44966.0,,DAL,15,03:12:00,,,,16,15,,0,25
2018120912,3749,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",4,0,0,DAL,Kick Attempt Good,40775.0,,PHI,15,03:01:00,,,,22,16,,0,95
2018120912,4091,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston. PENALTY on DAL-D.Lawrence, Unnecessary Roughness, 15 yards, enforced between downs.",4,0,0,PHI,Kick Attempt Good,44966.0,,DAL,15,01:39:00,UNRd,DAL 90,15.0,23,22,,0,25
2018120913,288,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-J.Townsend.",1,0,0,OAK,Kick Attempt Good,46236.0,,PIT,15,10:44:00,,,,6,0,,0,95
2018120913,978,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",2,0,0,PIT,Kick Attempt Good,41953.0,,OAK,15,12:18:00,,,,7,6,,0,95
2018120913,1967,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",2,0,0,PIT,Kick Attempt Good,41953.0,,OAK,15,00:10:00,,,,10,13,,0,95
2018120913,3676,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,0,0,OAK,Kick Attempt Good,46236.0,,PIT,15,05:20:00,,,,16,14,,0,25
2018120913,3907,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",4,0,0,PIT,Kick Attempt Good,41953.0,,OAK,15,02:55:00,,,,17,20,,0,95
2018120913,4182,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-J.Townsend.",4,0,0,OAK,Kick Attempt Good,46236.0,,PIT,15,00:21:00,,,,23,21,,0,25
2018121000,3680,"S.Janikowski extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",4,0,0,SEA,Kick Attempt Good,25326.0,,MIN,15,02:35:00,,,,20,0,,0,25
2018121000,3904,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",4,0,0,MIN,Kick Attempt Good,38134.0,,SEA,15,01:10:00,,,,21,6,,0,95
2018121300,353,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,09:09:00,,,,6,0,,0,95
2018121300,871,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",1,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,00:43:00,,,,13,0,,0,95
2018121300,1243,"M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",2,0,0,LAC,Kick Attempt Good,46342.0,,KC,15,09:43:00,,,,14,6,,0,95
2018121300,2256,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",3,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,11:38:00,,,,20,7,,0,95
2018121300,2560,"M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",3,0,0,LAC,Kick Attempt Good,46342.0,,KC,15,04:57:00,,,,21,13,,0,25
2018121300,3494,"H.Butker extra point is GOOD, Center-J.Winchester, Holder-D.Colquitt.",4,0,0,KC,Kick Attempt Good,45046.0,,LAC,15,08:15:00,,,,27,14,,0,25
2018121300,3825,"M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",4,0,0,LAC,Kick Attempt Good,46342.0,,KC,15,03:49:00,,,,28,20,,0,95
2018121500,1510,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Daniel.",2,0,0,HOU,Kick Attempt Good,43846.0,,NYJ,15,08:14:00,,,,3,12,,0,25
2018121500,2079,"J.Myers extra point is No Good, Wide Right, Center-T.Hennessy, Holder-L.Edwards.",2,0,0,NYJ,Kick Attempt No Good,41175.0,,HOU,15,00:30:00,,,,9,16,,0,95
2018121500,2501,"J.Myers extra point is No Good, Wide Left, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt No Good,41175.0,,HOU,15,08:39:00,,,,15,16,,0,25
2018121500,3654,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",4,0,0,NYJ,Kick Attempt Good,41175.0,,HOU,15,05:00:00,,,,21,19,,0,95
2018121500,3911,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,0,0,HOU,Kick Attempt Good,43846.0,,NYJ,15,02:15:00,,,,22,25,,0,25
2018121501,247,"G.Joseph extra point is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",1,0,0,CLE,Kick Attempt Good,46634.0,,DEN,15,11:49:00,,,,0,6,,0,25
2018121501,878,"B.McManus extra point is GOOD, Center-C.Kreiter, Holder-C.Wadman.",1,0,0,DEN,Kick Attempt Good,40276.0,,CLE,15,03:18:00,,,,6,7,,0,95
2018121501,3512,"G.Joseph extra point is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",4,0,0,CLE,Kick Attempt Good,46634.0,,DEN,15,11:44:00,,,,13,16,,0,95
2018121600,529,"Z.Gonzalez extra point is GOOD, Center-A.Brewer, Holder-A.Lee.",1,0,0,ARI,Kick Attempt Good,45037.0,,ATL,15,08:25:00,,,,0,6,,0,25
2018121600,693,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",1,0,0,ATL,Kick Attempt Good,27091.0,,ARI,15,06:11:00,,,,6,7,,0,95
2018121600,1265,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",2,0,0,ATL,Kick Attempt Good,27091.0,,ARI,15,12:32:00,,,,16,7,,0,25
2018121600,3004,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",3,0,0,ATL,Kick Attempt Good,27091.0,,ARI,15,05:39:00,,,,32,7,,0,25
2018121600,3539,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",4,0,0,ATL,Kick Attempt Good,27091.0,,ARI,15,11:14:00,,,,39,7,,0,95
2018121600,4170,"Z.Gonzalez extra point is GOOD, Center-A.Brewer, Holder-A.Lee.",4,0,0,ARI,Kick Attempt Good,45037.0,,ATL,15,03:14:00,,,,40,13,,0,25
2018121601,1136,(Kick formation) TWO-POINT CONVERSION ATTEMPT. B.Anger rushes up the middle. ATTEMPT FAILS. DEFENSIVE TWO-POINT ATTEMPT. C.Jones recovered a fumble. ATTEMPT FAILS.,2,0,0,TB,Non-Special Teams Result,,,BAL,15,12:08:00,,,,0,6,,0,95
2018121601,1615,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",2,0,0,BAL,Kick Attempt Good,39470.0,,TB,15,03:58:00,,,,6,6,,0,25
2018121601,2459,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",3,0,0,BAL,Kick Attempt Good,39470.0,,TB,15,10:03:00,,,,16,9,,0,25
2018121602,1020,"(Kick formation) TWO-POINT CONVERSION ATTEMPT. S.Martin pass to Team is incomplete. ATTEMPT FAILS. Bad snap, thrown away after recovery by holder.",2,0,0,DET,Non-Special Teams Result,,,BUF,15,10:45:00,,,,0,6,,0,25
2018121602,1251,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-M.Darr.",2,0,0,BUF,Kick Attempt Good,33469.0,,DET,15,07:55:00,,,,6,6,,0,95
2018121602,1587,"M.Prater extra point is GOOD, Center-D.Muhlbach, Holder-S.Martin.",2,0,0,DET,Kick Attempt Good,31446.0,,BUF,15,03:46:00,,,,7,12,,0,25
2018121602,3485,"S.Hauschka extra point is GOOD, Center-R.Ferguson, Holder-M.Darr.",4,0,0,BUF,Kick Attempt Good,33469.0,,DET,15,10:26:00,,,,13,13,,0,25
2018121603,732,"C.Parkey extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",1,0,0,CHI,Kick Attempt Good,41688.0,,GB,15,02:08:00,,,,6,0,,0,95
2018121603,1961,"C.Parkey extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",2,0,0,CHI,Kick Attempt Good,41688.0,,GB,15,00:30:00,,,,13,3,,0,25
2018121603,3490,"C.Parkey extra point is GOOD, Center-P.Scales, Holder-P.O'Donnell.",4,0,0,CHI,Kick Attempt Good,41688.0,,GB,15,10:16:00,,,,20,14,,0,25
2018121604,814,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",1,0,0,CIN,Kick Attempt Good,38691.0,,OAK,15,03:00:00,,,,6,0,,0,95
2018121604,1378,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",2,0,0,CIN,Kick Attempt Good,38691.0,,OAK,15,10:17:00,,,,13,0,,0,25
2018121604,1836,"D.Carlson extra point is GOOD, Center-T.Sieg, Holder-J.Townsend.",2,0,0,OAK,Kick Attempt Good,46236.0,,CIN,15,03:48:00,,,,17,6,,0,95
2018121604,4159,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",4,0,0,CIN,Kick Attempt Good,38691.0,,OAK,15,04:04:00,,,,29,16,,0,25
2018121605,550,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",1,0,0,IND,Kick Attempt Good,21213.0,,DAL,15,06:09:00,,,,6,0,,0,25
2018121605,2503,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,DAL,15,11:23:00,,,,16,0,,0,95
2018121606,2004,"K.Forbath extra point is GOOD, Center-M.Overton, Holder-L.Cooke.",2,0,0,JAX,Kick Attempt Good,38220.0,,WAS,15,00:04:00,,,,9,3,,0,25
2018121607,234,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",1,0,0,MIN,Kick Attempt Good,38134.0,,MIA,15,11:40:00,,,,6,0,,0,25
2018121607,574,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",1,0,0,MIN,Kick Attempt Good,38134.0,,MIA,15,06:21:00,,,,13,0,,0,25
2018121607,943,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",1,0,0,MIN,Kick Attempt Good,38134.0,,MIA,15,01:32:00,,,,20,0,,0,25
2018121607,1463,"J.Sanders extra point is GOOD, Center-J.Denney, Holder-M.Haack.",2,0,0,MIA,Kick Attempt Good,46298.0,,MIN,15,07:44:00,,,,21,6,,0,25
2018121607,2103,"J.Sanders extra point is GOOD, Center-J.Denney, Holder-M.Haack.",3,0,0,MIA,Kick Attempt Good,46298.0,,MIN,15,14:49:00,,,,21,16,,0,25
2018121607,3350,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile. PENALTY on MIA-D.Godchaux, Leverage, 15 yards, enforced between downs.",4,0,0,MIN,Kick Attempt Good,38134.0,,MIA,15,09:54:00,LEV,MIA 56,15.0,33,17,,0,25
2018121607,3550,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",4,0,0,MIN,Kick Attempt Good,38134.0,,MIA,15,07:49:00,,,,40,17,,0,25
2018121608,835,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",1,0,0,TEN,Kick Attempt Good,34707.0,,NYG,15,02:43:00,,,,0,6,,0,25
2018121608,3161,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",3,0,0,TEN,Kick Attempt Good,34707.0,,NYG,15,02:20:00,,,,0,13,,0,25
2018121609,426,"S.Janikowski extra point is No Good, Wide Right, Center-T.Ott, Holder-M.Dickson.",1,0,0,SEA,Kick Attempt No Good,25326.0,,SF,15,09:27:00,,,,0,6,,0,95
2018121609,466,"R.Gould extra point is GOOD, Center-C.Holba, Holder-B.Pinion.",1,0,0,SF,Kick Attempt Good,30403.0,,SEA,15,09:15:00,,,,6,6,,0,25
2018121609,1347,"R.Gould extra point is GOOD, Center-C.Holba, Holder-B.Pinion.",2,0,0,SF,Kick Attempt Good,30403.0,,SEA,15,09:29:00,,,,13,6,,0,95
2018121609,1603,"S.Janikowski extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",2,0,0,SEA,Kick Attempt Good,25326.0,,SF,15,05:19:00,,,,14,12,,0,25
2018121609,3207,"S.Janikowski extra point is GOOD, Center-T.Ott, Holder-M.Dickson.",4,0,0,SEA,Kick Attempt Good,25326.0,,SF,15,13:51:00,,,,20,19,,0,25
2018121610,363,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",1,0,0,PIT,Kick Attempt Good,41953.0,,NE,15,08:40:00,,,,6,0,,0,25
2018121610,538,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen.",1,0,0,NE,Kick Attempt Good,30932.0,,PIT,20,06:48:00,,,,7,6,,0,90
2018121610,1159,"C.Boswell extra point is GOOD, Center-K.Canaday, Holder-J.Berry.",2,0,0,PIT,Kick Attempt Good,41953.0,,NE,15,12:01:00,,,,13,7,,0,95
2018121611,779,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,0,0,LA,Kick Attempt Good,38701.0,,PHI,15,01:16:00,,,,6,3,,0,25
2018121611,1804,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",2,0,0,PHI,Kick Attempt Good,44966.0,,LA,15,01:07:00,,,,10,12,,0,25
2018121611,2426,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,0,0,PHI,Kick Attempt Good,44966.0,,LA,15,10:28:00,,,,13,19,,0,95
2018121611,3036,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,0,0,PHI,Kick Attempt Good,44966.0,,LA,15,01:34:00,,,,13,29,,0,95
2018121611,4185,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",4,0,0,LA,Kick Attempt Good,38701.0,,PHI,15,04:06:00,,,,22,30,,0,95
2018121700,638,"C.Catanzaro extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,0,0,CAR,Kick Attempt Good,41736.0,,NO,15,04:02:00,,,,6,0,,0,95
2018122200,572,"R.Succop extra point is No Good, Wide Left, Center-B.Brinkley, Holder-B.Kern.",1,0,0,TEN,Kick Attempt No Good,34707.0,,WAS,15,05:37:00,,,,6,3,,0,25
2018122200,1426,"D.Hopkins extra point is GOOD, Center-A.East, Holder-T.Way.",2,0,0,WAS,Kick Attempt Good,40125.0,,TEN,15,04:28:00,,,,6,9,,0,25
2018122200,3303,"R.Succop extra point is GOOD, Center-B.Brinkley, Holder-B.Kern.",4,0,0,TEN,Kick Attempt Good,34707.0,,WAS,15,04:30:00,,,,18,16,,0,95
2018122201,2290,"M.Badgley extra point is GOOD, Center-M.Windt, Holder-D.Jones.",3,0,0,LAC,Kick Attempt Good,46342.0,,BAL,15,13:18:00,,,,9,6,,0,95
2018122201,2398,"J.Tucker extra point is GOOD, Center-M.Cox, Holder-S.Koch.",3,0,0,BAL,Kick Attempt Good,39470.0,,LAC,15,12:18:00,,,,10,12,,0,25
2018122300,453,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,0,0,NYG,Kick Attempt Good,43937.0,,IND,15,08:11:00,,,,0,6,,0,95
2018122300,912,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",1,0,0,NYG,Kick Attempt Good,43937.0,,IND,15,01:41:00,,,,0,13,,0,95
2018122300,1579,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",2,0,0,IND,Kick Attempt Good,21213.0,,NYG,15,04:09:00,,,,6,14,,0,95
2018122300,2544,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,NYG,15,07:38:00,,,,13,17,,0,25
2018122300,2799,"A.Rosas extra point is GOOD, Center-Z.DeOssie, Holder-R.Dixon.",3,0,0,NYG,Kick Attempt Good,43937.0,,IND,15,03:42:00,,,,14,23,,0,95
2018122300,3048,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",3,0,0,IND,Kick Attempt Good,21213.0,,NYG,15,00:32:00,,,,20,24,,0,25
2018122300,4071,"A.Vinatieri extra point is GOOD, Center-L.Rhodes, Holder-R.Sanchez.",4,0,0,IND,Kick Attempt Good,21213.0,,NYG,15,00:55:00,,,,27,27,,0,95
2018122302,280,"J.Sanders extra point is GOOD, Center-J.Denney, Holder-M.Haack.",1,0,0,MIA,Kick Attempt Good,46298.0,,JAX,15,09:49:00,,,,6,0,,0,25
2018122302,688,"K.Forbath extra point is GOOD, Center-M.Overton, Holder-L.Cooke.",1,0,0,JAX,Kick Attempt Good,38220.0,,MIA,15,02:29:00,,,,7,6,,0,95
2018122302,3299,"K.Forbath extra point is GOOD, Center-M.Overton, Holder-L.Cooke.",4,0,0,JAX,Kick Attempt Good,38220.0,,MIA,15,09:34:00,,,,7,16,,0,95
2018122304,480,"C.Catanzaro extra point is GOOD, Center-J.Jansen, Holder-M.Palardy.",1,0,0,CAR,Kick Attempt Good,41736.0,,ATL,15,06:57:00,,,,6,0,,0,25
2018122304,833,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",1,0,0,ATL,Kick Attempt Good,27091.0,,CAR,15,00:38:00,,,,7,6,,0,95
2018122304,2331,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",3,0,0,ATL,Kick Attempt Good,27091.0,,CAR,15,14:51:00,,,,10,16,,0,95
2018122304,2981,"M.Bryant extra point is GOOD, Center-J.Condo, Holder-M.Bosher.",3,0,0,ATL,Kick Attempt Good,27091.0,,CAR,15,04:36:00,,,,10,23,,0,95
2018122305,1104,"G.Joseph extra point is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",2,0,0,CLE,Kick Attempt Good,46634.0,,CIN,15,10:20:00,,,,6,0,,0,95
2018122305,1329,"G.Joseph extra point is No Good, Hit Right Upright, Center-C.Hughlett, Holder-B.Colquitt.",2,0,0,CLE,Kick Attempt No Good,46634.0,,CIN,15,07:12:00,,,,13,0,,0,95
2018122305,2391,"G.Joseph extra point is GOOD, Center-C.Hughlett, Holder-B.Colquitt.",3,0,0,CLE,Kick Attempt Good,46634.0,,CIN,15,04:53:00,,,,22,0,,0,95
2018122305,3284,"R.Bullock extra point is GOOD, Center-C.Harris, Holder-K.Huber.",4,0,0,CIN,Kick Attempt Good,38691.0,,CLE,15,04:56:00,,,,26,9,,0,95
2018122306,564,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,0,0,DAL,Kick Attempt Good,40775.0,,TB,15,07:07:00,,,,6,3,,0,25
2018122306,863,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",1,0,0,DAL,Kick Attempt Good,40775.0,,TB,15,01:41:00,,,,13,3,,0,25
2018122306,2170,"C.Santos extra point is GOOD, Center-G.Sanborn, Holder-B.Anger.",2,0,0,TB,Kick Attempt Good,41991.0,,DAL,15,00:20:00,,,,17,12,,0,25
2018122306,3070,"B.Maher extra point is GOOD, Center-L.Ladouceur, Holder-C.Jones.",3,0,0,DAL,Kick Attempt Good,40775.0,,TB,15,02:23:00,,,,26,13,,0,25
2018122306,4124,"C.Santos extra point is GOOD, Center-G.Sanborn, Holder-B.Anger.",4,0,0,TB,Kick Attempt Good,41991.0,,DAL,15,02:05:00,,,,27,19,,0,25
2018122307,1959,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",2,0,0,MIN,Kick Attempt Good,38134.0,,DET,15,01:32:00,,,,9,6,,0,25
2018122307,2394,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",2,0,0,MIN,Kick Attempt Good,38134.0,,DET,15,00:00:00,,,,9,13,,0,25
2018122307,3423,"D.Bailey extra point is GOOD, Center-K.McDermott, Holder-M.Wile.",4,0,0,MIN,Kick Attempt Good,38134.0,,DET,15,13:25:00,,,,9,23,,0,95
2018122308,491,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen.",1,0,0,NE,Kick Attempt Good,30932.0,,BUF,15,07:32:00,,,,6,0,,0,25
2018122308,1382,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen.",2,0,0,NE,Kick Attempt Good,30932.0,,BUF,15,09:59:00,,,,13,0,,0,95
2018122308,2732,"S.Gostkowski extra point is GOOD, Center-J.Cardona, Holder-R.Allen.",3,0,0,NE,Kick Attempt Good,30932.0,,BUF,15,05:05:00,,,,20,6,,0,95
2018122308,4184,(Kick formation) TWO-POINT CONVERSION ATTEMPT. M.Darr pass is incomplete. ATTEMPT FAILS. bad snap on PAT attempt,4,0,0,BUF,Non-Special Teams Result,,,NE,15,01:08:00,,,,24,12,,0,95
2018122309,716,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards. PENALTY on GB-T.Brown, Defensive Offside, 5 yards, enforced between downs.",1,0,0,NYJ,Kick Attempt Good,41175.0,,GB,15,02:15:00,DOF,GB 28,5.0,6,0,,0,25
2018122309,1226,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,0,0,NYJ,Kick Attempt Good,41175.0,,GB,15,09:02:00,,,,13,0,,0,95
2018122309,1445,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Kick Attempt Good,32386.0,,NYJ,15,05:06:00,,,,14,6,,0,25
2018122309,1512,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",2,0,0,NYJ,Kick Attempt Good,41175.0,,GB,20,04:54:00,,,,20,7,,0,90
2018122309,1793,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",2,0,0,GB,Kick Attempt Good,32386.0,,NYJ,15,01:33:00,,,,21,13,,0,25
2018122309,2855,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt Good,41175.0,,GB,15,04:21:00,,,,27,20,,0,25
2018122309,3000,"J.Myers extra point is GOOD, Center-T.Hennessy, Holder-L.Edwards.",3,0,0,NYJ,Kick Attempt Good,41175.0,,GB,15,02:50:00,,,,34,20,,0,25
2018122309,4006,"M.Crosby extra point is GOOD, Center-H.Bradley, Holder-J.Scott.",4,0,0,GB,Kick Attempt Good,32386.0,,NYJ,15,06:32:00,,,,35,29,,0,25
2018122310,462,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",1,0,0,PHI,Kick Attempt Good,44966.0,,HOU,15,06:32:00,,,,6,0,,0,95
2018122310,1204,"K.Fairbairn extra point is No Good, Wide Right, Center-J.Weeks, Holder-T.Daniel.",2,0,0,HOU,Kick Attempt No Good,43846.0,,PHI,15,10:23:00,,,,7,9,,0,95
2018122310,2018,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Daniel.",2,0,0,HOU,Kick Attempt Good,43846.0,,PHI,15,01:17:00,,,,13,15,,0,95
2018122310,3052,"J.Elliott extra point is GOOD, Center-R.Lovato, Holder-C.Johnston.",3,0,0,PHI,Kick Attempt Good,44966.0,,HOU,15,02:18:00,,,,22,16,,0,25
2018122310,3534,"J.Elliott extra point is No Good, Wide Right, Center-R.Lovato, Holder-C.Johnston.",4,0,0,PHI,Kick Attempt No Good,44966.0,,HOU,15,10:21:00,,,,29,16,,0,95
2018122310,4047,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,0,0,HOU,Kick Attempt Good,43846.0,,PHI,15,04:41:00,,,,29,22,,0,25
2018122310,4424,"K.Fairbairn extra point is GOOD, Center-J.Weeks, Holder-T.Daniel.",4,0,0,HOU,Kick Attempt Good,43846.0,,PHI,15,02:04:00,,,,29,29,,0,25
2018122311,683,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",1,0,0,LA,Kick Attempt Good,38701.0,,ARI,15,03:59:00,,,,3,6,,0,25
2018122311,1172,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,0,0,LA,Kick Attempt Good,38701.0,,ARI,15,11:56:00,,,,3,13,,0,95
2018122311,1402,"Z.Gonzalez extra point is No Good, Wide Right, Center-A.Brewer, Holder-A.Lee.",2,0,0,ARI,Kick Attempt No Good,45037.0,,LA,15,09:40:00,,,,9,14,,0,25
2018122311,1721,"G.Zuerlein extra point is GOOD, Center-J.McQuaide, Holder-J.Hekker.",2,0,0,LA,Kick Attempt Good,38701.0,,ARI,15,02:10:00,,,,9,20,,0,95
